time, || threshold, || frequencyHz, || amplitude, || filename
4.742080926895142,2000,1994.805194805195,2032.0,/peak_capture_191_by_threshold_2000.wav
4.742427825927734,2000,997.4025974025975,2026.0,/peak_capture_192_by_threshold_2000.wav
4.742746114730835,2000,0.0,2021.0,/peak_capture_193_by_threshold_2000.wav
4.743052005767822,2000,0.0,2015.0,/peak_capture_194_by_threshold_2000.wav
4.743350028991699,2000,997.4025974025975,2011.0,/peak_capture_195_by_threshold_2000.wav
4.743644952774048,2000,0.0,2006.0,/peak_capture_196_by_threshold_2000.wav
4.743927955627441,2000,0.0,2003.0,/peak_capture_197_by_threshold_2000.wav
5.024411916732788,2000,0.0,2011.0,/peak_capture_198_by_threshold_2000.wav
5.024957895278931,2000,0.0,2024.0,/peak_capture_199_by_threshold_2000.wav
5.0252768993377686,2000,0.0,2036.0,/peak_capture_200_by_threshold_2000.wav
5.025552034378052,2000,0.0,2049.0,/peak_capture_201_by_threshold_2000.wav
5.025836944580078,2000,1994.805194805195,2061.0,/peak_capture_202_by_threshold_2000.wav
5.026103973388672,2000,1994.805194805195,2073.0,/peak_capture_203_by_threshold_2000.wav
5.026371002197266,2000,0.0,2086.0,/peak_capture_204_by_threshold_2000.wav
5.0266289710998535,2000,997.4025974025975,2098.0,/peak_capture_205_by_threshold_2000.wav
5.113755941390991,2000,997.4025974025975,2111.0,/peak_capture_206_by_threshold_2000.wav
5.114151954650879,2000,997.4025974025975,2124.0,/peak_capture_207_by_threshold_2000.wav
5.114490985870361,2000,0.0,2137.0,/peak_capture_208_by_threshold_2000.wav
5.1148200035095215,2000,0.0,2150.0,/peak_capture_209_by_threshold_2000.wav
5.115143775939941,2000,0.0,2164.0,/peak_capture_210_by_threshold_2000.wav
5.1157801151275635,2000,997.4025974025975,2178.0,/peak_capture_211_by_threshold_2000.wav
5.1162590980529785,2000,997.4025974025975,2192.0,/peak_capture_212_by_threshold_2000.wav
5.116667747497559,2000,997.4025974025975,2205.0,/peak_capture_213_by_threshold_2000.wav
5.207856893539429,2000,1994.805194805195,2218.0,/peak_capture_214_by_threshold_2000.wav
5.208148002624512,2000,997.4025974025975,2231.0,/peak_capture_215_by_threshold_2000.wav
5.208380937576294,2000,0.0,2244.0,/peak_capture_216_by_threshold_2000.wav
5.20859694480896,2000,0.0,2255.0,/peak_capture_217_by_threshold_2000.wav
5.208828926086426,2000,997.4025974025975,2264.0,/peak_capture_218_by_threshold_2000.wav
5.209051847457886,2000,997.4025974025975,2273.0,/peak_capture_219_by_threshold_2000.wav
5.20926308631897,2000,997.4025974025975,2281.0,/peak_capture_220_by_threshold_2000.wav
5.2096848487854,2000,0.0,2285.0,/peak_capture_221_by_threshold_2000.wav
5.297583103179932,2000,0.0,2290.0,/peak_capture_222_by_threshold_2000.wav
5.297875881195068,2000,0.0,2292.0,/peak_capture_223_by_threshold_2000.wav
5.298124074935913,2000,0.0,2291.0,/peak_capture_224_by_threshold_2000.wav
5.298367023468018,2000,0.0,2289.0,/peak_capture_225_by_threshold_2000.wav
5.2985999584198,2000,0.0,2285.0,/peak_capture_226_by_threshold_2000.wav
5.298834800720215,2000,997.4025974025975,2278.0,/peak_capture_227_by_threshold_2000.wav
5.304881811141968,2000,997.4025974025975,2270.0,/peak_capture_228_by_threshold_2000.wav
5.3051300048828125,2000,997.4025974025975,2260.0,/peak_capture_229_by_threshold_2000.wav
5.305372953414917,2000,0.0,2248.0,/peak_capture_230_by_threshold_2000.wav
5.3960278034210205,2000,0.0,2234.0,/peak_capture_231_by_threshold_2000.wav
5.39628791809082,2000,0.0,2220.0,/peak_capture_232_by_threshold_2000.wav
5.396517753601074,2000,997.4025974025975,2203.0,/peak_capture_233_by_threshold_2000.wav
5.396742820739746,2000,997.4025974025975,2186.0,/peak_capture_234_by_threshold_2000.wav
5.396960973739624,2000,997.4025974025975,2168.0,/peak_capture_235_by_threshold_2000.wav
5.397183895111084,2000,0.0,2149.0,/peak_capture_236_by_threshold_2000.wav
5.39739990234375,2000,0.0,2131.0,/peak_capture_237_by_threshold_2000.wav
5.397853851318359,2000,0.0,2110.0,/peak_capture_238_by_threshold_2000.wav
5.484480857849121,2000,0.0,2091.0,/peak_capture_239_by_threshold_2000.wav
5.484797954559326,2000,0.0,2072.0,/peak_capture_240_by_threshold_2000.wav
5.485077857971191,2000,997.4025974025975,2052.0,/peak_capture_241_by_threshold_2000.wav
5.485343933105469,2000,0.0,2034.0,/peak_capture_242_by_threshold_2000.wav
5.485797166824341,2000,0.0,2015.0,/peak_capture_243_by_threshold_2000.wav
5.486832141876221,2000,2000.0,2002.0,/peak_capture_244_by_threshold_2000.wav
5.487104892730713,2000,0.0,2025.0,/peak_capture_245_by_threshold_2000.wav
5.487360000610352,2000,0.0,2047.0,/peak_capture_246_by_threshold_2000.wav
5.4876039028167725,2000,0.0,2069.0,/peak_capture_247_by_threshold_2000.wav
5.581660747528076,2000,0.0,2090.0,/peak_capture_248_by_threshold_2000.wav
5.582544803619385,2000,0.0,2109.0,/peak_capture_249_by_threshold_2000.wav
5.583006858825684,2000,997.4025974025975,2128.0,/peak_capture_250_by_threshold_2000.wav
5.5834150314331055,2000,997.4025974025975,2146.0,/peak_capture_251_by_threshold_2000.wav
5.583871841430664,2000,997.4025974025975,2162.0,/peak_capture_252_by_threshold_2000.wav
5.584311008453369,2000,997.4025974025975,2179.0,/peak_capture_253_by_threshold_2000.wav
5.584753751754761,2000,0.0,2194.0,/peak_capture_254_by_threshold_2000.wav
5.585108995437622,2000,0.0,2207.0,/peak_capture_255_by_threshold_2000.wav
5.6738128662109375,2000,0.0,2219.0,/peak_capture_256_by_threshold_2000.wav
5.674526929855347,2000,1994.805194805195,2229.0,/peak_capture_257_by_threshold_2000.wav
5.675045728683472,2000,0.0,2239.0,/peak_capture_258_by_threshold_2000.wav
5.675551891326904,2000,997.4025974025975,2246.0,/peak_capture_259_by_threshold_2000.wav
5.676010847091675,2000,997.4025974025975,2252.0,/peak_capture_260_by_threshold_2000.wav
5.6766979694366455,2000,0.0,2256.0,/peak_capture_261_by_threshold_2000.wav
5.67723274230957,2000,0.0,2258.0,/peak_capture_262_by_threshold_2000.wav
5.67770791053772,2000,0.0,2258.0,/peak_capture_263_by_threshold_2000.wav
5.766510963439941,2000,997.4025974025975,2256.0,/peak_capture_264_by_threshold_2000.wav
5.7673180103302,2000,0.0,2253.0,/peak_capture_265_by_threshold_2000.wav
5.7677929401397705,2000,0.0,2248.0,/peak_capture_266_by_threshold_2000.wav
5.768016815185547,2000,0.0,2240.0,/peak_capture_267_by_threshold_2000.wav
5.768215894699097,2000,0.0,2231.0,/peak_capture_268_by_threshold_2000.wav
5.768409013748169,2000,0.0,2220.0,/peak_capture_269_by_threshold_2000.wav
5.768602132797241,2000,0.0,2208.0,/peak_capture_270_by_threshold_2000.wav
5.768793106079102,2000,997.4025974025975,2194.0,/peak_capture_271_by_threshold_2000.wav
5.854785919189453,2000,0.0,2178.0,/peak_capture_272_by_threshold_2000.wav
5.855823040008545,2000,0.0,2162.0,/peak_capture_273_by_threshold_2000.wav
5.856466770172119,2000,0.0,2145.0,/peak_capture_274_by_threshold_2000.wav
5.857003927230835,2000,0.0,2126.0,/peak_capture_275_by_threshold_2000.wav
5.8574299812316895,2000,997.4025974025975,2107.0,/peak_capture_276_by_threshold_2000.wav
5.8577330112457275,2000,997.4025974025975,2086.0,/peak_capture_277_by_threshold_2000.wav
5.858000040054321,2000,0.0,2066.0,/peak_capture_278_by_threshold_2000.wav
5.858258962631226,2000,0.0,2044.0,/peak_capture_279_by_threshold_2000.wav
